"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 강남구청",서울특별시 강남구 개포로22길 87 (개포동),서울특별시 강남구 개포동 1273 (포이초 담장),어린이보호,1,41,360도전방면,30,2009-02,02-3423-6963,37.475901,127.053693,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 개포로20길 24-7 (개포동),서울특별시 강남구 개포동 1230-2 (전주),생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.476920,127.047522,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 개포로15길 32-8 (개포동, 포이동현대아파트)",서울특별시 강남구 개포동 1242-3 (포이현대A 담장),생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.479681,127.046179,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 개포로 263 (개포동),서울특별시 강남구 개포동 655 (구룡초 정문),어린이보호,1,200,360도전방면,30,2010-09,02-3423-6963,37.480444,127.052545,2017-11-13
"서울특별시 강남구청",서울특별시  강남구 논현로2길 63,서울특별시 강남구 개포동 1164-29,생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.474800,127.055206,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 양재대로 333 (개포동),서울특별시 강남구 개포동 1163-8,생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.472039,127.051007,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로4길 15 (개포동),서울특별시 강남구 개포동 1171-6,생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.472879,127.051359,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 논현로8길 66 (개포동, 꼼지하우스)",서울특별시 강남구 개포동 1181,생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.475329,127.053847,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 개포로22길 45-13 (개포동),서울특별시 강남구 개포동 1202-7,생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.476829,127.050637,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 개포로28길 47 (개포동),서울특별시 강남구 개포동 1207-5 (달터공원 담장),생활방범,4,200,360도전방면,30,2004-04,02-3423-6963,37.477494,127.050958,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로14길 5 (개포동),서울특별시 강남구 개포동 1225,생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.475355,127.047715,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 개포로15길 9 (개포동),서울특별시 강남구 개포동 1240-2,생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.479020,127.045194,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 영동대로118길 43 (삼성동),서울특별시 강남구 삼성동 95-14,생활방범,1,41,360도전방면,30,2005-07,02-3423-6963,37.517813,127.061713,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 영동대로128길 59 (삼성동),서울특별시 강남구 삼성동 82-7 (봉은중 담장),생활방범,1,41,360도전방면,30,2004-08,02-3423-6963,37.518412,127.062952,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 영동대로114길 71-3 (삼성동, 삼성동대우멤버스카운티1차)",서울특별시 강남구 삼성동 98-18 (대우멤버스카운티A 담장),생활방범,1,200,360도전방면,30,2005-07,02-3423-6963,37.518170,127.064964,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 테헤란로77길 55 (삼성동, 엘제이빌딩)",서울특별시 강남구 삼성동 124-4,생활방범,5,200,360도전방면,30,2011-12,02-3423-6963,37.509830,127.052561,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 봉은사로61길 42 (삼성동, 우주빌라)",서울특별시 강남구 삼성동 29-4,생활방범,1,200,360도전방면,30,2011-04,02-3423-6963,37.513889,127.045373,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로74길 11-9 (삼성동),서울특별시 강남구 삼성동 117-14,생활방범,4,200,360도전방면,30,2011-04,02-3423-6963,37.511970,127.052502,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로72길 15 (삼성동),서울특별시 강남구 삼성동 116-14,생활방범,4,200,360도전방면,30,2012-11,02-3423-6963,37.511260,127.051188,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로 418 (삼성동),서울특별시 강남구 삼성동 113-30,생활방범,4,200,360도전방면,30,2012-11,02-3423-6963,37.509958,127.046022,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 언주로70길 18-8 (역삼동, 현대트라움아파트)",서울특별시 강남구 역삼동 760-7 (현대트라움 A),생활방범,3,200,360도전방면,30,2015-08,02-3423-6963,37.496452,127.047578,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로63길 23 (역삼동),서울특별시 강남구 역삼동 786-10,생활방범,3,200,360도전방면,30,2015-12,02-3423-6963,37.494092,127.044244,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로86길 12 (역삼동),서울특별시 강남구 역삼동 710,생활방범,5,400,360도전방면,30,2016-07,02-3423-6963,37.502181,127.044820,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 선릉로85길 27 (역삼동),서울특별시 강남구 역삼동 713,생활방범,4,400,360도전방면,30,2016-07,02-3423-6963,37.502809,127.049402,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로71길 43 (삼성동),서울특별시 강남구 삼성동 26-22,생활방범,4,200,360도전방면,30,2011-12,02-3423-6963,37.515098,127.048897,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로68길 16 (역삼동),서울특별시 강남구 역삼동 781-5,생활방범,5,400,360도전방면,30,2016-07,02-3423-6963,37.512131,127.037561,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 역삼로 240-1 (역삼동),서울특별시 강남구 역삼동 771-14,생활방범,4,400,360도전방면,30,2016-07,02-3423-6963,37.496869,127.042934,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 역삼로33길 19 (역삼동),서울특별시 강남구 역삼동 728-45 (현대이스트빌),생활방범,1,200,360도전방면,30,2016-07,02-3423-6963,37.498526,127.040803,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로72길 23,서울특별시 강남구 역삼동 770-18,생활방범,1,200,360도전방면,30,2016-07,02-3423-6963,37.496035,127.041276,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 테헤란로34길 32 (역삼동),서울특별시 강남구 역삼동 725-32,생활방범,5,200,360도전방면,30,2016-12,02-3423-6963,37.499626,127.040758,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로79길 30-5,서울특별시 강남구 역삼동 724-2,생활방범,3,200,360도전방면,30,2016-12,02-3423-6963,37.499269,127.041427,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 역삼로26길 3 (역삼동),서울특별시 강남구 역삼동 770-2,생활방범,4,200,360도전방면,30,2016-12,02-3423-6963,37.496052,127.040597,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡로27길 26,서울특별시 강남구 역삼동 781-33,생활방범,5,200,360도전방면,30,2016-12,02-3423-6963,37.494424,127.042130,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로67길 29,서울특별시 강남구 역삼동 780-3,생활방범,5,200,360도전방면,30,2016-12,02-3423-6963,37.495398,127.043407,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 개포로116길 21 (일원동),서울특별시 강남구 일원동 621 (대청공원 담장),어린이보호,5,200,360도전방면,30,2009-02,02-3423-6963,37.491837,127.082352,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 개포로118길 32 (일원동),서울특별시 강남구 일원동 623,생활방범,4,200,360도전방면,30,2005-07,02-3423-6963,37.494107,127.082174,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 개포로124길 27 (일원동, 삼성사원아파트)",서울특별시 강남구 일원동 626 (삼성사원A 담장),생활방범,4,200,360도전방면,30,2005-07,02-3423-6963,37.492943,127.084089,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 일원동 348 (한솔A 307호옆),서울특별시 강남구 일원동 348 (한솔A 307호옆),생활방범,4,400,360도전방면,30,2016-07,02-3423-6963,37.481580,127.080105,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 일원동 716-1,서울특별시 강남구 일원동 716-1,생활방범,3,400,360도전방면,30,2016-07,02-3423-6963,37.484641,127.085035,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 일원로14길 22,서울특별시 강남구 일원동 714 (푸른마을A 107동 건너편 등산로입구),생활방범,4,200,360도전방면,30,2016-12,02-3423-6963,37.484297,127.079761,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로 434 (청담동),서울특별시 강남구 청담동 4-10,생활방범,5,200,360도전방면,30,2005-07,02-3423-6963,37.522897,127.043155,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 삼성로 757 (청담동),서울특별시 강남구 청담동 8-1,생활방범,4,200,360도전방면,30,2009-02,02-3423-6963,37.522661,127.047760,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로56길 10 (청담동),서울특별시 강남구 청담동 10 (삼환A 입구),생활방범,1,41,360도전방면,30,2004-08,02-3423-6963,37.521293,127.048202,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 삼성로147길 16-3 (청담동),서울특별시 강남구 청담동 11-24,생활방범,1,41,360도전방면,30,2008-01,02-3423-6963,37.521993,127.046909,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로78길 20 (청담동),서울특별시 강남구 청담동 12-19,생활방범,1,41,360도전방면,30,2005-07,02-3423-6963,37.522652,127.046714,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로78길 30 (청담동),서울특별시 강남구 청담동 12-24,생활방범,1,41,360도전방면,30,2004-08,02-3423-6963,37.522266,127.046264,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 삼성로149길 25 (청담동),서울특별시 강남구 청담동 13-1,생활방범,1,41,360도전방면,30,2004-08,02-3423-6963,37.523097,127.045560,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 청담동 14-1 (e-편한세상A 202동 담장),서울특별시 강남구 청담동 14-1 (e-편한세상A 202동 담장),생활방범,1,41,360도전방면,30,2009-02,02-3423-6963,37.521948,127.045256,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 선릉로 742 (청담동),서울특별시 강남구 청담동 23-4 (영동고 담장),생활방범,5,200,360도전방면,30,2005-07,02-3423-6963,37.521438,127.043923,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 선릉로111길 32 (논현동),서울특별시 강남구 논현동 271-23,생활방범,4,200,360도전방면,30,2004-08,02-3423-6963,37.510310,127.041071,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 선릉로 739 (논현동),서울특별시 강남구 논현동 102-18,생활방범,1,200,360도전방면,30,2010-09,02-3423-6963,37.520258,127.039756,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 선릉로137길 18-7 (논현동),서울특별시 강남구 논현동 104-6,생활방범,1,200,360도전방면,30,2010-09,02-3423-6963,37.519443,127.038723,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로125길 10 (논현동),서울특별시 강남구 논현동 212-21,생활방범,1,200,360도전방면,30,2010-09,02-3423-6963,37.512987,127.034488,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로33길 43 (논현동),서울특별시 강남구 논현동 224-2,생활방범,1,200,360도전방면,30,2010-09,02-3423-6963,37.510820,127.034622,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 선릉로129길 17 (논현동),서울특별시 강남구 논현동 242,어린이보호,1,200,360도전방면,30,2010-09,02-3423-6963,37.516008,127.040078,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로49길 19 (논현동),서울특별시 강남구 논현동 270-32,생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.511151,127.041779,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 선릉로115길 42 (논현동),서울특별시 강남구 논현동 272-3 (학동초 담장),어린이보호,1,200,360도전방면,30,2010-09,02-3423-6963,37.511551,127.039977,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 선릉로111길 20 (논현동),서울특별시 강남구 논현동 270-45,생활방범,1,200,360도전방면,30,2011-04,02-3423-6963,37.510585,127.041978,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 봉은사로51길 36 (논현동, 마블하우스)",서울특별시 강남구 논현동 267-23,생활방범,1,200,360도전방면,30,2011-04,02-3423-6963,37.512189,127.042248,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로45길 20 (신사동),서울특별시 강남구 신사동 649-9 (도산공원 입구),생활방범,3,200,360도전방면,30,2004-08,02-3423-6963,37.523654,127.035196,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 선릉로153길 23 (신사동),서울특별시 강남구 신사동 653-1,생활방범,3,200,360도전방면,30,2004-08,02-3423-6963,37.524709,127.037541,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 압구정로50길 28 (신사동, 로데오현대아파트)",서울특별시 강남구 신사동 658-2,생활방범,4,200,360도전방면,30,2004-08,02-3423-6963,37.526381,127.036972,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 일원동 산63-47 (자연학습장 입구),서울특별시 강남구 일원동 산63-47 (자연학습장 입구),재난재해,1,85,360도전방면,30,2007-12,02-3423-6963,37.479888,127.081061,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 수서동 592-4 (여성보호센터 입구),서울특별시 강남구 수서동 592-4 (여성보호센터 입구),재난재해,1,85,360도전방면,30,2007-12,02-3423-6963,37.483455,127.094476,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡동 326 (대도초교 앞),서울특별시 강남구 도곡동 326 (대도초교 앞),시설물관리,1,41,승강기 내부,30,2011-05,02-3423-6963,37.492137,127.054725,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡동 326 (대도초교 앞),서울특별시 강남구 도곡동 326 (대도초교 앞),시설물관리,1,41,승강기 내부,30,2011-05,02-3423-6963,37.492188,127.054961,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로30길 26,서울특별시 강남구 도곡동 467-30 (타워팰리스3차 앞),시설물관리,1,41,승강기 내부,30,2011-05,02-3423-6963,37.486989,127.053674,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 수서동 362-26 (양재대로 보도육교),서울특별시 강남구 수서동 362-26 (양재대로 보도육교),시설물관리,1,41,승강기 내부,30,2011-05,02-3423-6963,37.491952,127.095853,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 수서동 362-26 (양재대로 보도육교),서울특별시 강남구 수서동 362-26 (양재대로 보도육교),시설물관리,1,41,승강기 내부,30,2011-05,02-3423-6963,37.492579,127.095705,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 남부순환로 2629,서울특별시 강남구 도곡동 959-28 (말죽거리 보도육교),시설물관리,1,41,승강기 내부,30,2017-01,02-3423-6963,37.485196,127.037645,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 대치동 995-4 (삼성역 1~2번출구 사이),서울특별시 강남구 대치동 995-4 (삼성역 1~2번출구 사이),시설물관리,1,41,자전거보관소 내부,30,2009-11,02-3423-6963,37.508549,127.063905,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 대치동 995-4 (삼성역 1~2번출구 사이),서울특별시 강남구 대치동 995-4 (삼성역 1~2번출구 사이),시설물관리,1,41,자전거보관소 내부,30,2009-11,02-3423-6963,37.508762,127.064018,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 대치동 5-3 (학여울역 근처),서울특별시 강남구 대치동 5-3 (학여울역 근처),시설물관리,1,41,자전거보관소 내부,30,2009-11,02-3423-6963,37.496866,127.070217,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 수서동 735 (자전거보관실),서울특별시 강남구 수서동 735 (자전거보관실),시설물관리,1,41,자전거보관소 내부,30,2010-09,02-3423-6963,37.487218,127.100618,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 수서동 735 (자전거보관실),서울특별시 강남구 수서동 735 (자전거보관실),시설물관리,1,41,자전거보관소 내부,30,2010-09,02-3423-6963,37.487229,127.100643,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 수서동 735 (사물함),서울특별시 강남구 수서동 735 (사물함),시설물관리,1,41,자전거보관소 내부,30,2010-09,02-3423-6963,37.487243,127.100669,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 수서동 735 (사물함),서울특별시 강남구 수서동 735 (사물함),시설물관리,1,41,자전거보관소 내부,30,2010-09,02-3423-6963,37.487251,127.100692,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 수서동 735 (시설물관리 입구),서울특별시 강남구 수서동 735 (시설물관리 입구),시설물관리,1,41,자전거보관소 내부,30,2010-09,02-3423-6963,37.487262,127.100716,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 수서동 735 (시설물관리 사무실),서울특별시 강남구 수서동 735 (시설물관리 사무실),시설물관리,1,41,자전거보관소 내부,30,2010-09,02-3423-6963,37.487272,127.100745,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 남부순환로381길 54 (도곡동, 신성빌리지)",서울특별시 강남구 도곡동 193-71,생활방범,4,200,360도전방면,30,2011-12,02-3423-6963,37.487044,127.044466,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡동 944-8,서울특별시 강남구 도곡동 944-8,생활방범,1,41,360도전방면,30,2005-07,02-3423-6963,37.488614,127.034236,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로57길 31 (도곡동),서울특별시 강남구 도곡동 541-2 (도곡중 담장),생활방범,3,200,360도전방면,30,2012-11,02-3423-6963,37.492705,127.044128,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 도곡로14길 14-1 (도곡동, 파크힐)",서울특별시 강남구 도곡동 554-5 (싸리고개공원 내 계단),생활방범,4,200,360도전방면,30,2012-11,02-3423-6963,37.489906,127.035442,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡로6길 18 (도곡동),서울특별시 강남구 도곡동 944-7 (싸리공원 입구),생활방범,3,200,360도전방면,30,2015-12,02-3423-6963,37.488828,127.034551,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡동 산29-23 (도곡공원 약수터 내),서울특별시 강남구 도곡동 산29-23 (도곡공원 약수터 내),생활방범,4,200,360도전방면,30,2012-11,02-3423-6963,37.488944,127.047207,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡로18길 9 (도곡동),서울특별시 강남구 도곡동 548-1 (선우어린이집 앞),어린이보호,3,200,360도전방면,30,2012-12,02-3423-6963,37.490579,127.038206,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 논현로 218 (도곡동, 삼익아파트)",서울특별시 강남구 도곡동 875-2 (삼익A 2동 옆 공원계단 입구),생활방범,3,200,360도전방면,30,2014-01,02-3423-6963,37.489896,127.041677,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 남부순환로359길 36 (도곡동),서울특별시 강남구 도곡동 938-10 (은광여고정문 앞),생활방범,4,200,360도전방면,30,2014-01,02-3423-6963,37.487276,127.035341,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡동 934-44 (역삼우성A 앞),서울특별시 강남구 도곡동 934-44 (역삼우성A 앞),생활방범,5,200,360도전방면,30,2014-01,02-3423-6963,37.488656,127.037372,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 남부순환로 2629 (도곡동),서울특별시 강남구 도곡동 959-28 (LG R&D 근처),생활방범,1,200,360도전방면,30,2013-05,02-3423-6963,37.485169,127.037252,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 남부순환로 2629 (도곡동),서울특별시 강남구 도곡동 959-28 (LG R&D 근처),생활방범,1,200,360도전방면,30,2013-05,02-3423-6963,37.485169,127.037252,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 도곡로14길 14-1 (도곡동, 파크힐)",서울특별시 강남구 도곡동 550 (싸리고개공원입구),생활방범,4,200,360도전방면,30,2014-09,02-3423-6963,37.489872,127.036554,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡로22길 5 (도곡동),서울특별시 강남구 도곡동 544-13,생활방범,5,200,360도전방면,30,2014-09,02-3423-6963,37.491328,127.039622,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로18길 66 (역삼동),서울특별시 강남구 역삼동 619-10,생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.502550,127.027900,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 테헤란로19길 29 (역삼동),서울특별시 강남구 역삼동 637-41,생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.501974,127.032911,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로34길 21 (역삼동),서울특별시 강남구 역삼동 655-13,생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.506711,127.037181,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로102길 8 (역삼동),서울특별시 강남구 역삼동 667-3,생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.504949,127.035894,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로102길 42 (역삼동),서울특별시 강남구 역삼동 663-3,생활방범,1,200,360도전방면,30,2011-04,02-3423-6963,37.505817,127.038394,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 봉은사로48길 44-7 (역삼동, 동원스위트)",서울특별시 강남구 역삼동 691-2,생활방범,1,200,360도전방면,30,2004-04,02-3423-6963,37.506575,127.042766,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로104길 42 (역삼동),서울특별시 강남구 역삼동 693-14,생활방범,4,200,360도전방면,30,2004-04,02-3423-6963,37.508302,127.043544,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로113길 19 (삼성동),서울특별시 강남구 삼성동 100-5,생활방범,1,41,360도전방면,30,2004-08,02-3423-6963,37.516545,127.066096,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 봉은사로109길 12 (삼성동, 서진빌라)",서울특별시 강남구 삼성동 101-8,생활방범,4,400,360도전방면,30,2004-08,02-3423-6963,37.515966,127.064159,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 영동대로114길 56 (삼성동, 래미안삼성1차아파트)",서울특별시 강남구 삼성동 103-22 (삼성래미안1차A 301동 담장),생활방범,1,41,360도전방면,30,2009-02,02-3423-6963,37.516945,127.063199,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로82길 7 (삼성동),서울특별시 강남구 삼성동 146-10,생활방범,3,200,360도전방면,30,2004-08,02-3423-6963,37.512566,127.054959,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로84길 16 (삼성동),서울특별시 강남구 삼성동 146-28,생활방범,4,200,360도전방면,30,2005-07,02-3423-6963,37.512179,127.055935,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 삼성로 562 (삼성동),서울특별시 강남구 삼성동 150,생활방범,1,41,360도전방면,30,2004-08,02-3423-6963,37.511707,127.054101,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 삼성로104길 22 (삼성동),서울특별시 강남구 삼성동 153,생활방범,4,200,360도전방면,30,2004-08,02-3423-6963,37.511111,127.056391,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 삼성로100길 23-16 (삼성동),서울특별시 강남구 삼성동 153-46,생활방범,3,400,360도전방면,30,2004-08,02-3423-6963,37.510536,127.057121,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 테헤란로81길 42 (삼성동),서울특별시 강남구 삼성동 155,생활방범,4,200,360도전방면,30,2004-08,02-3423-6963,37.509587,127.056198,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 테헤란로83길 20 (삼성동),서울특별시 강남구 삼성동 158,생활방범,1,41,360도전방면,30,2009-02,02-3423-6963,37.508941,127.057271,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 삼성로92길 29 (삼성동),서울특별시 강남구 삼성동 158-15,생활방범,3,200,360도전방면,30,2004-08,02-3423-6963,37.508324,127.059063,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 영동대로 512 (삼성동),서울특별시 강남구 삼성동 167 (한국전력 담장),생활방범,1,41,360도전방면,30,2004-08,02-3423-6963,37.512517,127.063031,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로114길 30-5 (삼성동),서울특별시 강남구 삼성동 166-1,생활방범,1,41,360도전방면,30,2009-02,02-3423-6963,37.513017,127.064942,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 영동대로 643 (삼성동),서울특별시 강남구 삼성동 74-2 (경기고 담장),생활방범,1,200,360도전방면,30,2010-09,02-3423-6963,37.518157,127.055790,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 영동대로114길 7-8 (삼성동),서울특별시 강남구 삼성동 91-11,생활방범,1,200,360도전방면,30,2010-09,02-3423-6963,37.516098,127.060275,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 영동대로118길 38-6 (삼성동, 효성빌라)",서울특별시 강남구 삼성동 94-32,생활방범,1,200,360도전방면,30,2010-09,02-3423-6963,37.517451,127.062324,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 영동대로122길 45 (삼성동, 삼성빌리지)",서울특별시 강남구 삼성동 84-2 (삼성빌리지 라동 옆),생활방범,1,200,360도전방면,30,2011-04,02-3423-6963,37.518400,127.061627,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 영동대로118길 30-4 (삼성동, 리젠시타운)",서울특별시 강남구 삼성동 92-3,생활방범,1,200,360도전방면,30,2011-04,02-3423-6963,37.516906,127.061691,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 영동대로128길 5 (삼성동, 청구아파트)",서울특별시 강남구 삼성동 78-4 (청구A 102동 옆),생활방범,3,200,360도전방면,30,2011-12,02-3423-6963,37.519885,127.058687,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로82길 23 (삼성동),서울특별시 강남구 삼성동 149-11 (구립한별어린이집 앞),어린이보호,3,200,360도전방면,30,2011-12,02-3423-6963,37.511823,127.055275,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로 531 (삼성동),서울특별시 강남구 삼성동 73 (봉은사 담장),생활방범,3,200,360도전방면,30,2012-11,02-3423-6963,37.514768,127.058483,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 개포로118길 60 (일원동),서울특별시 강남구 일원동 631,생활방범,4,200,360도전방면,30,2005-07,02-3423-6963,37.494753,127.084271,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 개포로138길 38 (일원동),서울특별시 강남구 일원동 636-8,생활방범,1,41,360도전방면,30,2005-07,02-3423-6963,37.493629,127.086217,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 양재대로53길 19 (일원동),서울특별시 강남구 일원동 647,생활방범,1,41,360도전방면,30,2009-02,02-3423-6963,37.491705,127.087136,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 양재대로53길 19 (일원동),서울특별시 강남구 일원동 647,생활방범,1,41,360도전방면,30,2008-01,02-3423-6963,37.491929,127.086637,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 일원동 658 (일원목련공원 입구),서울특별시 강남구 일원동 658 (일원목련공원 입구),생활방범,4,200,360도전방면,30,2005-07,02-3423-6963,37.491469,127.085717,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 일원로5길 51 (일원동),서울특별시 강남구 일원동 663-8,생활방범,1,41,360도전방면,30,2005-07,02-3423-6963,37.491867,127.084591,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 일원로9길 45 (일원동),서울특별시 강남구 일원동 665-7,생활방범,1,41,360도전방면,30,2005-07,02-3423-6963,37.490453,127.085247,2017-11-13
